instance,n_activities,n_resources,mean_duration,std_duration,total_duration,n_precedence_edges,precedence_density,order_strength,unordered_pair_ratio,critical_path_length,resource_factor,max_resource_pressure,mean_resource_pressure,n_conflict_pairs,conflict_density,resource_lower_bound,heuristic_ub,ub_lb_gap
X22_1.RCP,120.0,4.0,5.333333333333333,2.864534090485843,640.0,214.0,0.02997198879551821,0.2680672268907563,0.7319327731092438,83.0,0.25,0.8132530120481928,0.747640562248996,200.0,0.038270187523918864,68.0,131.0,48.0
X22_10.RCP,120.0,4.0,5.158333333333333,2.8953866561979056,619.0,214.0,0.02997198879551821,0.25588235294117645,0.7441176470588236,71.0,0.25,0.7830985915492957,0.7118768164542812,99.0,0.018633540372670808,56.0,87.0,16.0
X22_2.RCP,120.0,4.0,5.866666666666666,2.723151768733347,704.0,214.0,0.02997198879551821,0.27787114845938377,0.7221288515406162,104.0,0.25,0.6947115384615384,0.5985637524240466,92.0,0.017843289371605897,73.0,124.0,20.0
X22_3.RCP,120.0,4.0,5.616666666666666,2.966994363923793,674.0,214.0,0.02997198879551821,0.25210084033613445,0.7478991596638656,83.0,0.25,0.8814204185161699,0.7613817110547454,167.0,0.03127340823970037,74.0,114.0,31.0
X22_4.RCP,120.0,4.0,5.741666666666666,3.0509447534966756,689.0,214.0,0.02997198879551821,0.2415966386554622,0.7584033613445378,79.0,0.25,0.8115330520393812,0.7188599798893917,119.0,0.021975992613111728,65.0,112.0,33.0
X22_5.RCP,120.0,4.0,5.683333333333334,2.7537348375534556,682.0,214.0,0.02997198879551821,0.2711484593837535,0.7288515406162466,93.0,0.25,0.7286527514231499,0.6730877835004969,137.0,0.026325903151421977,68.0,115.0,22.0
X22_6.RCP,120.0,4.0,5.375,2.8491592327094204,645.0,214.0,0.02997198879551821,0.2620448179271709,0.7379551820728292,93.0,0.25,0.7311827956989247,0.6156129376895507,245.0,0.046498386790662365,68.0,120.0,27.0
X22_7.RCP,120.0,4.0,5.458333333333333,2.7107681363202,655.0,214.0,0.02997198879551821,0.30686274509803924,0.6931372549019608,124.0,0.25,0.5380184331797235,0.49477135767458347,223.0,0.045059608001616486,67.0,158.0,34.0
X22_8.RCP,120.0,4.0,5.883333333333334,2.8495126288932675,706.0,214.0,0.02997198879551821,0.2815126050420168,0.7184873949579832,93.0,0.25,0.7538829151732378,0.6730670762928828,149.0,0.029044834307992203,71.0,140.0,47.0
X22_9.RCP,120.0,4.0,5.8,2.8971250116854352,696.0,214.0,0.02997198879551821,0.2672268907563025,0.7327731092436975,91.0,0.25,0.8001373626373627,0.695455586080586,161.0,0.03077217125382263,73.0,126.0,35.0
X23_1.RCP,120.0,4.0,5.616666666666666,2.696242241012892,674.0,214.0,0.02997198879551821,0.2642857142857143,0.7357142857142858,107.0,0.25,0.6057459328487366,0.4799064945092983,77.0,0.014658290500666285,65.0,113.0,6.0
X23_10.RCP,120.0,4.0,5.866666666666666,2.923848301278452,704.0,214.0,0.02997198879551821,0.2593837535014006,0.7406162464985995,100.0,0.25,0.537,0.49667532467532466,14.0,0.00264750378214826,54.0,110.0,10.0
X23_2.RCP,120.0,4.0,5.725,2.845940090725734,687.0,214.0,0.02997198879551821,0.26932773109243696,0.7306722689075631,116.0,0.25,0.6612576064908722,0.482937122217308,107.0,0.020509871573701356,77.0,130.0,14.0
X23_3.RCP,120.0,4.0,5.283333333333333,2.858272594106836,634.0,214.0,0.02997198879551821,0.27058823529411763,0.7294117647058824,99.0,0.25,0.5399449035812672,0.5008231667322577,94.0,0.018049155145929335,54.0,111.0,12.0
X23_4.RCP,120.0,4.0,5.383333333333334,2.872813177976521,646.0,214.0,0.02997198879551821,0.29747899159663865,0.7025210084033613,103.0,0.25,0.6187702265372168,0.5527134154632727,113.0,0.02252791068580542,64.0,116.0,13.0
X23_5.RCP,120.0,4.0,5.641666666666667,2.6356398126872764,677.0,214.0,0.02997198879551821,0.27941176470588236,0.7205882352941176,96.0,0.25,0.6235119047619048,0.5082775297619048,75.0,0.014577259475218658,60.0,114.0,18.0
X23_6.RCP,120.0,4.0,5.75,2.930443652418521,690.0,214.0,0.02997198879551821,0.27128851540616244,0.7287114845938376,103.0,0.25,0.6348020911127707,0.5635739284511414,79.0,0.015183547953103976,66.0,120.0,17.0
X23_7.RCP,120.0,4.0,5.333333333333333,2.820559440174157,640.0,214.0,0.02997198879551821,0.27086834733893556,0.7291316526610645,104.0,0.25,0.5425824175824175,0.4794320263070263,76.0,0.0145985401459854,57.0,123.0,19.0
X23_8.RCP,120.0,4.0,5.025,3.0563117751084667,603.0,214.0,0.02997198879551821,0.2766106442577031,0.7233893557422969,100.0,0.25,0.5245,0.46669791666666666,23.0,0.004453049370764763,53.0,103.0,3.0
X23_9.RCP,120.0,4.0,5.458333333333333,2.892218967428911,655.0,214.0,0.02997198879551821,0.2907563025210084,0.7092436974789915,105.0,0.25,0.5963369963369963,0.5437436406186407,101.0,0.019944707740916275,63.0,128.0,23.0
X24_1.RCP,120.0,4.0,5.15,2.7798381247835278,618.0,214.0,0.02997198879551821,0.27324929971988793,0.7267507002801121,92.0,0.25,0.5411899313501144,0.4445700256408818,32.0,0.006166891501252649,50.0,109.0,17.0
X24_10.RCP,120.0,4.0,5.558333333333334,2.810088472312255,667.0,214.0,0.02997198879551821,0.25700280112044815,0.7429971988795518,91.0,0.25,0.6478738652651697,0.5007375302406358,2.0,0.00037700282752120643,59.0,101.0,10.0
X24_2.RCP,120.0,4.0,5.175,3.1242665806020242,621.0,214.0,0.02997198879551821,0.31736694677871147,0.6826330532212885,91.0,0.25,0.6614010989010989,0.5675251831501831,81.0,0.01661879359868691,61.0,108.0,17.0
X24_3.RCP,120.0,4.0,5.758333333333334,2.880960005893097,691.0,214.0,0.02997198879551821,0.2739495798319328,0.7260504201680672,89.0,0.25,0.6232998225901834,0.4981147469172306,6.0,0.0011574074074074073,56.0,96.0,7.0
X24_4.RCP,120.0,4.0,5.483333333333333,2.9211394276130602,658.0,214.0,0.02997198879551821,0.2801120448179272,0.7198879551820728,101.0,0.25,0.7014851485148514,0.5311294945284002,30.0,0.005836575875486381,71.0,113.0,12.0
X24_5.RCP,120.0,4.0,4.95,2.825036872915703,594.0,214.0,0.02997198879551821,0.25910364145658266,0.7408963585434174,86.0,0.25,0.6468023255813954,0.5158187984496124,75.0,0.014177693761814745,56.0,95.0,9.0
X24_6.RCP,120.0,4.0,5.375,3.0167932754278453,645.0,214.0,0.02997198879551821,0.2875350140056022,0.7124649859943978,95.0,0.25,0.6736842105263158,0.4565267335004177,4.0,0.0007863180656575585,64.0,102.0,7.0
X24_7.RCP,120.0,4.0,5.966666666666667,2.9038288899696245,716.0,214.0,0.02997198879551821,0.280812324929972,0.719187675070028,109.0,0.25,0.5610091743119267,0.4300372593102948,0.0,0.0,62.0,128.0,19.0
X24_8.RCP,120.0,4.0,5.183333333333334,2.972045685307606,622.0,214.0,0.02997198879551821,0.2833333333333333,0.7166666666666667,104.0,0.25,0.5847355769230769,0.4799524694055944,63.0,0.012311901504787962,61.0,114.0,10.0
X24_9.RCP,120.0,4.0,5.066666666666666,2.9204261485079344,608.0,214.0,0.02997198879551821,0.25140056022408963,0.7485994397759104,76.0,0.25,0.6815789473684211,0.5982356459330144,75.0,0.01403180542563143,52.0,94.0,18.0
X25_1.RCP,120.0,4.0,5.641666666666667,3.0243341783311948,677.0,214.0,0.02997198879551821,0.26862745098039215,0.7313725490196079,82.0,0.25,0.5920177383592018,0.5185943002478153,3.0,0.0005744925315970892,49.0,89.0,7.0
X25_10.RCP,120.0,4.0,5.216666666666667,2.778438810235385,626.0,214.0,0.02997198879551821,0.2607843137254902,0.7392156862745098,92.0,0.25,0.48863636363636365,0.42644515810276684,0.0,0.0,45.0,102.0,10.0
X25_2.RCP,120.0,4.0,5.675,2.887220404933899,681.0,214.0,0.02997198879551821,0.26708683473389355,0.7329131652661065,108.0,0.25,0.4781144781144781,0.3645059985639696,0.0,0.0,52.0,115.0,7.0
X25_3.RCP,120.0,4.0,5.533333333333333,2.915285387211497,664.0,214.0,0.02997198879551821,0.2710084033613445,0.7289915966386555,100.0,0.25,0.461,0.36313690476190474,0.0,0.0,47.0,102.0,2.0
X25_4.RCP,120.0,4.0,5.858333333333333,3.0008216467420312,703.0,214.0,0.02997198879551821,0.27801120448179273,0.7219887955182073,117.0,0.25,0.5236167341430499,0.39380887144045035,0.0,0.0,62.0,134.0,17.0
X25_5.RCP,120.0,4.0,5.466666666666667,2.8311756490114766,656.0,214.0,0.02997198879551821,0.25434173669467786,0.7456582633053221,100.0,0.25,0.48363636363636364,0.391676948051948,0.0,0.0,49.0,100.0,0.0
X25_6.RCP,120.0,4.0,5.641666666666667,2.912032032027731,677.0,214.0,0.02997198879551821,0.2750700280112045,0.7249299719887955,91.0,0.25,0.5144855144855145,0.48393818483104195,4.0,0.0007727975270479134,47.0,107.0,16.0
X25_7.RCP,120.0,4.0,5.775,2.6282519539293285,693.0,214.0,0.02997198879551821,0.25882352941176473,0.7411764705882353,91.0,0.25,0.5958485958485958,0.5324942418692419,12.0,0.0022675736961451248,55.0,106.0,15.0
X25_8.RCP,120.0,4.0,5.633333333333334,2.7746871695542343,676.0,214.0,0.02997198879551821,0.25168067226890756,0.7483193277310924,76.0,0.25,0.5826315789473684,0.546226076555024,0.0,0.0,45.0,92.0,16.0
X25_9.RCP,120.0,4.0,5.258333333333334,2.826941319203889,631.0,214.0,0.02997198879551821,0.30798319327731094,0.6920168067226891,94.0,0.25,0.46117021276595743,0.3991060874704492,3.0,0.0006071645415907711,44.0,100.0,6.0
X26_1.RCP,120.0,4.0,5.791666666666667,2.8369462259424107,695.0,214.0,0.02997198879551821,0.26064425770308125,0.7393557422969188,96.0,0.5020833333333333,1.4553571428571428,1.339989459325397,834.0,0.15798446675506725,140.0,220.0,80.0
X26_10.RCP,120.0,4.0,5.641666666666667,2.8687855541248735,677.0,214.0,0.02997198879551821,0.276890756302521,0.723109243697479,122.0,0.5020833333333333,1.2156368221941993,1.0932534678436316,1145.0,0.22177028859190392,149.0,255.0,106.0
X26_2.RCP,120.0,4.0,5.466666666666667,2.8778850258865836,656.0,214.0,0.02997198879551821,0.29901960784313725,0.7009803921568627,97.0,0.5020833333333333,1.436161776367962,1.3056247875835505,1017.0,0.2031968031968032,140.0,215.0,75.0
X26_3.RCP,120.0,4.0,5.858333333333333,2.9475861122092577,703.0,214.0,0.02997198879551821,0.2631652661064426,0.7368347338935575,93.0,0.5020833333333333,1.5670250896057347,1.359179418251999,851.0,0.16175632009123742,146.0,218.0,72.0
X26_4.RCP,120.0,4.0,5.483333333333333,2.9748482687730853,658.0,214.0,0.02997198879551821,0.30574229691876753,0.6942577030812325,108.0,0.5020833333333333,1.3024691358024691,1.201300705467372,836.0,0.16865039338309462,141.0,242.0,101.0
X26_5.RCP,120.0,4.0,5.016666666666667,2.6171973984058257,602.0,214.0,0.02997198879551821,0.31400560224089635,0.6859943977591036,81.0,0.5020833333333333,1.5679012345679013,1.4509063296100333,761.0,0.15536953858717845,127.0,204.0,77.0
X26_6.RCP,120.0,4.0,5.616666666666666,2.793394987386416,674.0,214.0,0.02997198879551821,0.29187675070028013,0.7081232492997198,122.0,0.5020833333333333,1.2722482435597189,1.0746975019516003,1053.0,0.20826740506329117,156.0,251.0,95.0
X26_7.RCP,120.0,4.0,5.291666666666667,2.9080229060690397,635.0,214.0,0.02997198879551821,0.2868347338935574,0.7131652661064426,83.0,0.5020833333333333,1.6311399443929564,1.3698331788693234,666.0,0.1307934014139827,136.0,209.0,73.0
X26_8.RCP,120.0,4.0,5.375,2.8666545542379764,645.0,214.0,0.02997198879551821,0.2826330532212885,0.7173669467787115,105.0,0.5020833333333333,1.3934065934065933,1.246862026862027,1022.0,0.1995314330339711,147.0,232.0,85.0
X26_9.RCP,120.0,4.0,6.116666666666666,2.757363877973953,734.0,214.0,0.02997198879551821,0.28781512605042014,0.7121848739495799,124.0,0.5020833333333333,1.1930107526881721,1.0737543202764976,663.0,0.13038348082595871,148.0,253.0,105.0
X27_1.RCP,120.0,4.0,5.283333333333333,2.817159720159453,634.0,214.0,0.02997198879551821,0.26484593837535014,0.7351540616246499,77.0,0.5020833333333333,1.2260920897284533,1.0727803158633198,0.0,0.0,95.0,131.0,36.0
X27_10.RCP,120.0,4.0,6.016666666666667,2.9154283085375674,722.0,214.0,0.02997198879551821,0.2781512605042017,0.7218487394957983,105.0,0.5020833333333333,0.9519274376417234,0.8599991060844281,12.0,0.002328288707799767,100.0,161.0,56.0
X27_2.RCP,120.0,4.0,5.158333333333333,2.983275139097223,619.0,214.0,0.02997198879551821,0.2649859943977591,0.735014005602241,87.0,0.5020833333333333,1.132822477650064,1.0605275199595685,128.0,0.024390243902439025,99.0,148.0,49.0
X27_3.RCP,120.0,4.0,5.675,2.8494517016436687,681.0,214.0,0.02997198879551821,0.27240896358543415,0.7275910364145659,98.0,0.5020833333333333,1.3208616780045352,1.032234977324263,152.0,0.029258902791145326,130.0,179.0,49.0
X27_4.RCP,120.0,4.0,5.466666666666667,2.679966832298904,656.0,214.0,0.02997198879551821,0.2619047619047619,0.7380952380952381,85.0,0.5020833333333333,1.1183391003460208,0.9855898045166254,32.0,0.0060721062618595825,96.0,142.0,46.0
X27_5.RCP,120.0,4.0,5.183333333333334,2.9211394276130602,622.0,214.0,0.02997198879551821,0.29103641456582635,0.7089635854341736,89.0,0.5020833333333333,1.02602010644589,0.9339312701228728,76.0,0.015013828526274203,92.0,149.0,57.0
X27_6.RCP,120.0,4.0,5.6,2.8850187752133145,672.0,214.0,0.02997198879551821,0.2736694677871149,0.7263305322128851,97.0,0.5020833333333333,1.2807762280169799,1.1975322962880215,171.0,0.032973389895873506,125.0,192.0,67.0
X27_7.RCP,120.0,4.0,5.35,2.897268828857044,642.0,214.0,0.02997198879551821,0.2819327731092437,0.7180672268907563,100.0,0.5020833333333333,0.9894736842105263,0.912546992481203,97.0,0.018919446069826408,99.0,161.0,61.0
X27_8.RCP,120.0,4.0,5.933333333333334,2.6948510575210314,712.0,214.0,0.02997198879551821,0.26260504201680673,0.7373949579831933,108.0,0.5020833333333333,1.2041666666666666,1.0438535575048733,41.0,0.00778727445394112,131.0,180.0,49.0
X27_9.RCP,120.0,4.0,5.65,2.9683047911785163,678.0,214.0,0.02997198879551821,0.25980392156862747,0.7401960784313726,95.0,0.5020833333333333,1.156140350877193,1.060577915376677,217.0,0.04105960264900662,110.0,166.0,56.0
X28_1.RCP,120.0,4.0,5.433333333333334,2.9629189811550516,652.0,214.0,0.02997198879551821,0.24033613445378152,0.7596638655462185,98.0,0.5020833333333333,0.9128401360544217,0.8512840688223342,0.0,0.0,90.0,149.0,51.0
X28_10.RCP,120.0,4.0,5.808333333333334,2.6873029643533353,697.0,214.0,0.02997198879551821,0.27170868347338933,0.7282913165266107,109.0,0.5020833333333333,0.8143550998381004,0.7803884289109173,46.0,0.008846153846153844,89.0,157.0,48.0
X28_2.RCP,120.0,4.0,5.475,2.7867618604155373,657.0,214.0,0.02997198879551821,0.3119047619047619,0.6880952380952381,110.0,0.5020833333333333,0.7756198347107438,0.7061587465564738,0.0,0.0,86.0,136.0,26.0
X28_3.RCP,120.0,4.0,5.083333333333333,2.970923911662648,610.0,214.0,0.02997198879551821,0.280812324929972,0.719187675070028,101.0,0.5020833333333333,0.7466996699669967,0.7048398292210173,0.0,0.0,76.0,139.0,38.0
X28_4.RCP,120.0,4.0,5.525,2.883754786154098,663.0,214.0,0.02997198879551821,0.2735294117647059,0.7264705882352941,103.0,0.5020833333333333,0.9338040600176523,0.8135361793716418,12.0,0.002313475997686524,97.0,144.0,41.0
X28_5.RCP,120.0,4.0,5.066666666666666,2.58757715934338,608.0,214.0,0.02997198879551821,0.2837535014005602,0.7162464985994398,102.0,0.5020833333333333,0.6898395721925134,0.6521921705745235,0.0,0.0,71.0,123.0,21.0
X28_6.RCP,120.0,4.0,5.225,2.7094356730999665,627.0,214.0,0.02997198879551821,0.29565826330532213,0.7043417366946778,103.0,0.5020833333333333,0.8637042569081405,0.7022205626089122,0.0,0.0,89.0,146.0,43.0
X28_7.RCP,120.0,4.0,5.866666666666666,3.027466854575877,704.0,214.0,0.02997198879551821,0.28053221288515406,0.7194677871148459,97.0,0.5020833333333333,0.8956701030927835,0.8649860626283755,0.0,0.0,87.0,139.0,42.0
X28_8.RCP,120.0,4.0,5.333333333333333,2.9049765728640375,640.0,214.0,0.02997198879551821,0.2689075630252101,0.73109243697479,87.0,0.5020833333333333,1.0032840722495895,0.8544525589353176,0.0,0.0,88.0,120.0,32.0
X28_9.RCP,120.0,4.0,5.041666666666667,3.0038748124528905,605.0,214.0,0.02997198879551821,0.2596638655462185,0.7403361344537815,93.0,0.5020833333333333,0.8293010752688172,0.7394827887166596,0.0,0.0,78.0,136.0,43.0
X29_1.RCP,120.0,4.0,5.666666666666667,2.760837232113154,680.0,214.0,0.02997198879551821,0.30952380952380953,0.6904761904761905,104.0,0.5020833333333333,0.6445512820512821,0.5781448515352133,0.0,0.0,68.0,127.0,23.0
X29_10.RCP,120.0,4.0,5.166666666666667,2.852873794770615,620.0,214.0,0.02997198879551821,0.2852941176470588,0.7147058823529412,96.0,0.5020833333333333,0.6915922619047619,0.6229052197802197,0.0,0.0,67.0,113.0,17.0
X29_2.RCP,120.0,4.0,5.566666666666666,2.854041968078878,668.0,214.0,0.02997198879551821,0.2619047619047619,0.7380952380952381,91.0,0.5020833333333333,0.6556776556776557,0.6253677177707351,0.0,0.0,60.0,110.0,19.0
X29_3.RCP,120.0,4.0,5.708333333333333,3.017713906622399,685.0,214.0,0.02997198879551821,0.2680672268907563,0.7319327731092438,80.0,0.5020833333333333,1.0138392857142857,0.7487983166751548,0.0,0.0,82.0,124.0,42.0
X29_4.RCP,120.0,4.0,5.433333333333334,2.821740991342441,652.0,214.0,0.02997198879551821,0.24803921568627452,0.7519607843137255,77.0,0.5020833333333333,0.737746124842899,0.6898365131732067,0.0,0.0,57.0,95.0,18.0
X29_5.RCP,120.0,4.0,5.866666666666666,2.6138519893487127,704.0,214.0,0.02997198879551821,0.2848739495798319,0.7151260504201681,102.0,0.5020833333333333,0.7484917043740573,0.671723008247251,0.0,0.0,77.0,122.0,20.0
X29_6.RCP,120.0,4.0,5.433333333333334,2.848196310337864,652.0,214.0,0.02997198879551821,0.2662464985994398,0.7337535014005603,88.0,0.5020833333333333,0.8319128787878788,0.735536722212241,0.0,0.0,74.0,114.0,26.0
X29_7.RCP,120.0,4.0,5.475,2.9039125905118652,657.0,214.0,0.02997198879551821,0.28921568627450983,0.7107843137254901,97.0,0.5020833333333333,0.7123067010309279,0.609109256987706,0.0,0.0,70.0,110.0,13.0
X29_8.RCP,120.0,4.0,5.283333333333333,2.9416076481331697,634.0,214.0,0.02997198879551821,0.2603641456582633,0.7396358543417367,80.0,0.5020833333333333,0.8385,0.7279508928571428,0.0,0.0,68.0,105.0,25.0
X29_9.RCP,120.0,4.0,5.15,2.8362240156000844,618.0,214.0,0.02997198879551821,0.2687675070028011,0.731232492997199,97.0,0.5020833333333333,0.6165741475019826,0.5806509745142877,0.0,0.0,60.0,115.0,18.0
X2_1.RCP,120.0,4.0,5.233333333333333,2.856960311628816,628.0,177.0,0.024789915966386553,0.15322128851540617,0.8467787114845938,70.0,0.25,0.9705357142857143,0.7939430838124724,143.0,0.023652001323188884,68.0,103.0,33.0
X2_10.RCP,120.0,4.0,6.166666666666667,2.760837232113154,740.0,177.0,0.024789915966386553,0.15602240896358543,0.8439775910364146,79.0,0.25,0.9232067510548523,0.7390471167369901,118.0,0.019581812147361433,73.0,120.0,41.0
X2_2.RCP,120.0,4.0,5.266666666666667,2.818786184788686,632.0,177.0,0.024789915966386553,0.16750700280112044,0.8324929971988796,73.0,0.25,0.775840597758406,0.6412119558523668,97.0,0.016318977119784656,57.0,98.0,25.0
X2_3.RCP,120.0,4.0,6.141666666666667,2.922030781646369,737.0,177.0,0.024789915966386553,0.16778711484593836,0.8322128851540617,78.0,0.25,0.8469551282051282,0.7799199186534713,104.0,0.017502524402558062,67.0,113.0,35.0
X2_4.RCP,120.0,4.0,5.516666666666667,2.6738964494202504,662.0,177.0,0.024789915966386553,0.1880952380952381,0.8119047619047619,88.0,0.25,0.7905844155844156,0.6501893939393939,183.0,0.03156805244091772,70.0,120.0,32.0
X2_5.RCP,120.0,4.0,5.808333333333334,2.769764831573652,697.0,177.0,0.024789915966386553,0.1799719887955182,0.8200280112044818,91.0,0.25,0.8296703296703297,0.7439629698033059,226.0,0.038599487617421005,76.0,128.0,37.0
X2_6.RCP,120.0,4.0,5.641666666666667,2.9034342691983843,677.0,177.0,0.024789915966386553,0.17703081232492998,0.82296918767507,75.0,0.25,0.8942857142857142,0.7940518207282913,167.0,0.028420694349897888,68.0,121.0,46.0
X2_7.RCP,120.0,4.0,5.083333333333333,2.847757402276785,610.0,177.0,0.024789915966386553,0.17969187675070028,0.8203081232492997,84.0,0.25,0.7722222222222223,0.6690881560957717,182.0,0.03107392863240567,65.0,115.0,31.0
X2_8.RCP,120.0,4.0,5.116666666666666,2.814200103443645,614.0,177.0,0.024789915966386553,0.16638655462184873,0.8336134453781513,77.0,0.25,0.8033395176252319,0.6592674190888477,179.0,0.030073924731182797,62.0,117.0,40.0
X2_9.RCP,120.0,4.0,5.566666666666666,2.9147136318265567,668.0,177.0,0.024789915966386553,0.1865546218487395,0.8134453781512605,92.0,0.25,0.731159420289855,0.6648777173913043,216.0,0.0371900826446281,68.0,114.0,22.0
X30_1.RCP,120.0,4.0,5.508333333333334,3.0659306181901043,661.0,214.0,0.02997198879551821,0.28095238095238095,0.719047619047619,102.0,0.5020833333333333,0.6391524351676154,0.5721469827319723,0.0,0.0,66.0,121.0,19.0
X30_10.RCP,120.0,4.0,5.4,2.9251780572585093,648.0,214.0,0.02997198879551821,0.26064425770308125,0.7393557422969188,86.0,0.5020833333333333,0.6631540697674418,0.5698668348153215,0.0,0.0,58.0,96.0,10.0
X30_2.RCP,120.0,4.0,5.566666666666666,3.0760725320158206,668.0,214.0,0.02997198879551821,0.2557422969187675,0.7442577030812325,112.0,0.5020833333333333,0.5907738095238095,0.5434946563852814,0.0,0.0,67.0,115.0,3.0
X30_3.RCP,120.0,4.0,5.491666666666666,2.822516115493802,659.0,214.0,0.02997198879551821,0.28025210084033614,0.7197478991596639,108.0,0.5020833333333333,0.6607142857142857,0.5446630262497719,0.0,0.0,72.0,115.0,7.0
X30_4.RCP,120.0,4.0,5.533333333333333,2.8517051429315448,664.0,214.0,0.02997198879551821,0.27016806722689074,0.7298319327731093,83.0,0.5020833333333333,0.6867469879518072,0.6400307110796126,0.0,0.0,57.0,94.0,11.0
X30_5.RCP,120.0,4.0,5.491666666666666,2.86355208710363,659.0,214.0,0.02997198879551821,0.25672268907563023,0.7432773109243698,81.0,0.5020833333333333,0.8827160493827161,0.7711655521262002,0.0,0.0,72.0,112.0,31.0
